 Start!

****************************************************
Bisection initization at point A:    0.8000   0.7000
****************************************************

 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
  84        9.998990E-07        1.187761E-11        2.108108E-01        5.610000E+00
  85        8.639127E-07        1.178169E-11        2.108108E-01        5.610000E+00
  86        7.464206E-07        1.284395E-11        2.108108E-01        5.610000E+00
  87        6.449074E-07        2.356426E-11        2.108108E-01        5.610000E+00
  88        5.572000E-07        1.284417E-11        2.108108E-01        5.610000E+00
  89        4.814208E-07        1.340505E-11        2.108108E-01        5.610000E+00
  90        4.159476E-07        2.634426E-11        2.108108E-01        5.610000E+00
  91        3.593787E-07        2.634426E-11        2.108108E-01        5.610000E+00
  92        3.105032E-07        1.340505E-11        2.108108E-01        5.610000E+00
  93        2.682748E-07        2.356426E-11        2.108108E-01        5.610000E+00
  94        2.317894E-07        2.644107E-11        2.108108E-01        5.610000E+00
  95        2.002661E-07        2.644107E-11        2.108108E-01        5.610000E+00
  96        1.730299E-07        1.906386E-11        2.108108E-01        5.610000E+00
  97        1.494978E-07        1.006262E-11        2.108108E-01        5.610000E+00
  98        1.291661E-07        3.812684E-11        2.108108E-01        5.610000E+00
  99        1.115995E-07        2.634426E-11        2.108108E-01        5.610000E+00
 100        9.642201E-08        1.668798E-11        2.108108E-01        5.610000E+00
 101        8.330863E-08        7.937873E-12        2.108108E-01        5.610000E+00
 102        7.197866E-08        1.006262E-11        2.108108E-01        5.610000E+00
 103        6.218954E-08        7.281287E-12        2.108108E-01        5.610000E+00
 104        5.373175E-08        6.720402E-12        2.108108E-01        5.610000E+00
 105        4.642425E-08        1.284417E-11        2.108108E-01        5.610000E+00
 106        4.011059E-08        1.340505E-11        2.108108E-01        5.610000E+00
 107        3.465556E-08        1.340505E-11        2.108108E-01        5.610000E+00
 108        2.994238E-08        3.031797E-12        2.108108E-01        5.610000E+00
 109        2.587024E-08        3.031797E-12        2.108108E-01        5.610000E+00
 110        2.235186E-08        2.634426E-11        2.108108E-01        5.610000E+00
 111        1.931204E-08        2.634426E-11        2.108108E-01        5.610000E+00
 112        1.668559E-08        1.284417E-11        2.108108E-01        5.610000E+00
 113        1.441634E-08        5.611067E-13        2.108108E-01        5.610000E+00
 114        1.245576E-08        3.031797E-12        2.108108E-01        5.610000E+00
 115        1.076177E-08        1.465850E-11        2.108108E-01        5.610000E+00
 116        9.298162E-09        0.000000E+00        2.108108E-01        5.610000E+00
 minimum saving policy for unconstrained firm (W-type)
iter                dist               bwmin               bwmax               bkmin               bkmax
========================================================================================================
   1        5.181119E+00       -4.232319E+00        5.181119E+00       -8.464637E+01        8.635199E-01
   2        3.835741E+00       -4.166079E+00        2.617417E+00       -8.332157E+01        4.362362E-01
   3        6.358080E-01       -4.166079E+00        2.595680E+00       -8.332157E+01        4.326134E-01
   4        1.381249E-01       -4.166079E+00        2.733805E+00       -8.332157E+01        4.556342E-01
   5        1.325999E-01       -4.166079E+00        2.714619E+00       -8.332157E+01        4.524365E-01
   6        1.272959E-01       -4.166079E+00        2.841915E+00       -8.332157E+01        4.736525E-01
   7        1.222040E-01       -4.166079E+00        2.824233E+00       -8.332157E+01        4.707055E-01
   8        1.173159E-01       -4.166079E+00        2.941549E+00       -8.332157E+01        4.902582E-01
   9        1.126232E-01       -4.166079E+00        2.925253E+00       -8.332157E+01        4.875422E-01
  10        1.081183E-01       -4.166079E+00        3.033372E+00       -8.332157E+01        5.055619E-01
  11        1.037936E-01       -4.166079E+00        3.018354E+00       -8.332157E+01        5.030589E-01
  12        9.964183E-02       -4.166079E+00        3.117995E+00       -8.332157E+01        5.196659E-01
  13        9.565616E-02       -4.166079E+00        3.104155E+00       -8.332157E+01        5.173591E-01
  14        6.160132E-02       -4.166079E+00        3.165756E+00       -8.332157E+01        5.276260E-01
  15        5.913727E-02       -4.166079E+00        3.165756E+00       -8.332157E+01        5.276260E-01
  16        0.000000E+00       -4.166079E+00        3.165756E+00       -8.332157E+01        5.276260E-01
 value function iteration: V-type (constrained)
iter               distv             distgvk             distgvb                kmin                kmax               bkmin               bkmax
================================================================================================================================================
   1        4.685131E+00        5.610000E+00        6.404607E+00        5.000000E-02        5.610000E+00       -2.557744E+01        1.328681E+00
   2        8.329133E-01        5.163814E+00        5.178942E+00        5.000000E-02        5.610000E+00       -2.557744E+01        1.328681E+00
   3        2.112494E-01        5.755119E+00        5.783217E+00        5.000000E-02        6.000000E+00       -2.557744E+01        1.328681E+00
   4        2.128702E-01        5.062963E+00        5.105920E+00        5.000000E-02        6.000000E+00       -2.557744E+01        1.328681E+00
   5        2.084789E-01        4.449977E+00        4.495079E+00        5.059390E-02        5.809409E+00       -2.557744E+01        1.328681E+00
   6        1.921277E-01        4.300200E+00        4.340091E+00        5.059390E-02        5.986021E+00       -2.557744E+01        1.328681E+00
   7        2.038934E-01        5.241241E+00        5.268949E+00        5.059390E-02        5.880881E+00       -2.557744E+01        1.328681E+00
   8        2.137023E-01        4.264464E+00        4.304167E+00        5.059390E-02        5.941864E+00       -2.557744E+01        1.328681E+00
   9        2.156278E-01        4.329980E+00        4.372417E+00        5.059390E-02        5.934484E+00       -2.557744E+01        1.328681E+00
  10        2.159697E-01        3.448379E+00        3.458482E+00        5.059390E-02        5.928793E+00       -2.557744E+01        1.328681E+00
  11        2.161539E-01        3.443202E+00        3.453290E+00        5.059390E-02        5.919520E+00       -2.557744E+01        1.328681E+00
  12        1.585782E-01        4.312112E+00        4.354057E+00        5.059390E-02        5.934484E+00       -2.557744E+01        1.328681E+00
  13        1.700762E-01        3.308799E+00        3.318539E+00        5.059390E-02        5.929048E+00       -2.557744E+01        1.328681E+00
  14        1.022315E-01        3.799900E+00        3.826016E+00        5.059390E-02        5.928529E+00       -2.557744E+01        1.328681E+00
  15        8.887971E-02        3.139374E+00        3.148572E+00        5.059390E-02        5.928529E+00       -2.557744E+01        1.328681E+00
  16        8.618406E-02        3.044333E+00        3.053252E+00        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  17        1.823684E-02        1.191191E+00        1.203212E+00        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  18        1.303357E-02        1.173323E+00        1.180910E+00        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  19        4.313755E-03        3.855182E-01        3.866477E-01        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  20        1.213436E-03        6.564297E-01        6.621645E-01        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  21        1.189611E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  22        1.206336E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  23        1.195027E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  24        1.267359E-03        2.714604E-01        2.722557E-01        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  25        1.197615E-03        1.250751E-01        1.254415E-01        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  26        1.201319E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  27        1.198840E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  28        2.174478E-03        1.488989E-01        1.493351E-01        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  29        1.199411E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  30        1.200197E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
  31        1.199686E-03        8.118665E-02        8.432786E-02        5.059390E-02        5.910661E+00       -2.557744E+01        1.328681E+00
 stationary distribution on both W-type and V-type firm
initial: sum(muw) =    0.000000E+00, sum(muv) =    1.000000E+00, total =    1.000000E+00
  steadyStateDistribution has kfval =   0.0050kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
iter             distmuw             distmuv            sum(muw)            sum(muv)               total                kagg
============================================================================================================================
   1        8.409123E-03        2.772458E-01        2.910000E-02        9.709000E-01        1.000000E+00        5.000000E-02
  steadyStateDistribution has kfval =   0.0126kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   2        2.418845E-03        6.449287E-02        5.529000E-02        9.447100E-01        1.000000E+00        1.262546E-01
  steadyStateDistribution has kfval =   0.0272kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   3        1.504194E-03        1.535801E-02        7.886100E-02        9.211390E-01        1.000000E+00        2.724031E-01
  steadyStateDistribution has kfval =   0.0470kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   4        1.063869E-03        4.146514E-03        1.000749E-01        8.999251E-01        1.000000E+00        4.695471E-01
   5        8.409123E-03        1.172752E-02        1.191674E-01        8.808326E-01        1.000000E+00        6.968616E-01
   6        7.585696E-03        1.057915E-02        1.363507E-01        8.636493E-01        1.000000E+00        8.898581E-01
   7        7.585696E-03        1.057915E-02        1.518156E-01        8.481844E-01        1.000000E+00        1.010773E+00
   8        7.061641E-03        9.848295E-03        1.657340E-01        8.342660E-01        1.000000E+00        1.077062E+00
   9        6.382266E-03        8.900826E-03        1.782684E-01        8.217316E-01        1.000000E+00        1.117888E+00
  10        6.439927E-03        8.981242E-03        1.897136E-01        8.102864E-01        1.000000E+00        1.147857E+00
  11        4.172372E-03        5.818867E-03        2.004484E-01        7.995516E-01        1.000000E+00        1.169596E+00
  12        4.115949E-03        5.740179E-03        2.106748E-01        7.893252E-01        1.000000E+00        1.184165E+00
  13        2.501998E-03        3.489333E-03        2.204814E-01        7.795186E-01        1.000000E+00        1.193448E+00
  14        1.689217E-03        2.355813E-03        2.299324E-01        7.700676E-01        1.000000E+00        1.199427E+00
  15        1.123972E-03        1.567512E-03        2.390904E-01        7.609096E-01        1.000000E+00        1.203406E+00
  16        7.672122E-04        1.069968E-03        2.480038E-01        7.519962E-01        1.000000E+00        1.206122E+00
  17        5.310441E-04        7.406039E-04        2.566925E-01        7.433075E-01        1.000000E+00        1.208001E+00
  18        3.729840E-04        5.201704E-04        2.651529E-01        7.348471E-01        1.000000E+00        1.209321E+00
  19        2.746831E-04        3.712179E-04        2.733638E-01        7.266362E-01        1.000000E+00        1.210264E+00
  20        2.697491E-04        2.689083E-04        2.812912E-01        7.187088E-01        1.000000E+00        1.210946E+00
  21        2.628652E-04        1.969960E-04        2.888920E-01        7.111080E-01        1.000000E+00        1.211446E+00
  22        2.537464E-04        1.454027E-04        2.961190E-01        7.038810E-01        1.000000E+00        1.211815E+00
  23        2.423051E-04        1.078363E-04        3.029249E-01        6.970751E-01        1.000000E+00        1.212089E+00
  24        2.286453E-04        8.018404E-05        3.092667E-01        6.907333E-01        1.000000E+00        1.212292E+00
  25        2.130307E-04        5.967448E-05        3.151090E-01        6.848910E-01        1.000000E+00        1.212444E+00
  26        1.958470E-04        4.438563E-05        3.204266E-01        6.795734E-01        1.000000E+00        1.212556E+00
  27        1.775682E-04        3.296006E-05        3.252060E-01        6.747940E-01        1.000000E+00        1.212640E+00
  28        1.601411E-04        2.441678E-05        3.294460E-01        6.705540E-01        1.000000E+00        1.212702E+00
  29        1.434686E-04        1.803483E-05        3.331578E-01        6.668422E-01        1.000000E+00        1.212748E+00
  30        1.266501E-04        1.327728E-05        3.363637E-01        6.636363E-01        1.000000E+00        1.212782E+00
  31        1.101522E-04        9.740799E-06        3.390950E-01        6.609050E-01        1.000000E+00        1.212806E+00
  32        9.438764E-05        7.120859E-06        3.413906E-01        6.586094E-01        1.000000E+00        1.212824E+00
  33        7.969090E-05        5.187105E-06        3.432940E-01        6.567060E-01        1.000000E+00        1.212837E+00
  34        6.630476E-05        3.765338E-06        3.448512E-01        6.551488E-01        1.000000E+00        1.212847E+00
  35        5.437747E-05        2.724100E-06        3.461083E-01        6.538917E-01        1.000000E+00        1.212854E+00
  36        4.396909E-05        1.964507E-06        3.471101E-01        6.528899E-01        1.000000E+00        1.212859E+00
  37        3.506406E-05        1.412473E-06        3.478982E-01        6.521018E-01        1.000000E+00        1.212863E+00
  38        2.758735E-05        1.012745E-06        3.485106E-01        6.514894E-01        1.000000E+00        1.212865E+00
  39        2.142163E-05        7.243017E-07        3.489806E-01        6.510194E-01        1.000000E+00        1.212867E+00
  40        1.642351E-05        5.168365E-07        3.493372E-01        6.506628E-01        1.000000E+00        1.212868E+00
  41        1.243773E-05        3.680636E-07        3.496046E-01        6.503954E-01        1.000000E+00        1.212869E+00
  42        9.308544E-06        2.616708E-07        3.498030E-01        6.501970E-01        1.000000E+00        1.212870E+00
  43        6.888194E-06        1.857719E-07        3.499486E-01        6.500514E-01        1.000000E+00        1.212870E+00
  44        5.042455E-06        1.317432E-07        3.500544E-01        6.499456E-01        1.000000E+00        1.212871E+00
  45        3.653720E-06        9.335315E-08        3.501306E-01        6.498694E-01        1.000000E+00        1.212871E+00
  46        2.622076E-06        6.611614E-08        3.501850E-01        6.498150E-01        1.000000E+00        1.212871E+00
  47        1.864887E-06        4.681516E-08        3.502235E-01        6.497765E-01        1.000000E+00        1.212871E+00
  48        1.315421E-06        3.314930E-08        3.502505E-01        6.497495E-01        1.000000E+00        1.212871E+00
  49        9.209258E-07        2.347893E-08        3.502694E-01        6.497306E-01        1.000000E+00        1.212871E+00
  50        6.404970E-07        1.663739E-08        3.502825E-01        6.497175E-01        1.000000E+00        1.212871E+00
  51        4.429744E-07        1.179717E-08        3.502915E-01        6.497085E-01        1.000000E+00        1.212871E+00
  52        3.050017E-07        8.371795E-09        3.502978E-01        6.497022E-01        1.000000E+00        1.212871E+00
  53        2.093339E-07        5.946411E-09        3.503020E-01        6.496980E-01        1.000000E+00        1.212871E+00
  54        1.434156E-07        4.227839E-09        3.503050E-01        6.496950E-01        1.000000E+00        1.212871E+00
  55        9.822445E-08        3.009135E-09        3.503070E-01        6.496930E-01        1.000000E+00        1.212871E+00

Bisection: iter = 5, norm(E) =  0.080200, longest =  0.082843
	(p, w, q, Q) =  1.988439 1.081250 0.962812 0.997144
	w - psi*cagg =  0.150256, Inv_used - DisInv =  0.005746


***********************************************
Bisection iter 6 at point D:    1.0500   0.9537
***********************************************
 


 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
====================================================================================
   1        3.208767E+02        5.000000E-02        4.675000E-02        5.000000E-02
   2        7.792197E-01        5.560000E+00        4.675000E-02        5.610000E+00
   3        4.353856E-01        9.946446E-01        4.675000E-02        5.610000E+00
   4        2.786211E-01        3.275776E-01        2.346346E-01        5.610000E+00
   5        1.945998E-01        8.338338E-02        2.405906E-01        5.610000E+00
   6        1.446774E-01        4.764765E-02        2.405906E-01        5.610000E+00
   7        1.125417E-01        2.382382E-02        2.405906E-01        5.610000E+00
   8        9.046191E-02        1.786787E-02        2.405906E-01        5.610000E+00
   9        7.441257E-02        1.191191E-02        2.405906E-01        5.610000E+00
  10        6.217785E-02        2.750289E-11        2.405906E-01        5.610000E+00
  11        5.252736E-02        5.955956E-03        2.405906E-01        5.610000E+00
  12        4.471144E-02        1.209122E-11        2.405906E-01        5.610000E+00
  13        3.825389E-02        8.019185E-11        2.405906E-01        5.610000E+00
  14        3.284053E-02        8.019185E-11        2.405906E-01        5.610000E+00
  15        2.825636E-02        1.113465E-10        2.405906E-01        5.610000E+00
  16        2.434754E-02        3.533174E-12        2.405906E-01        5.610000E+00
  17        2.099932E-02        1.113465E-10        2.405906E-01        5.610000E+00
  18        1.812271E-02        1.906342E-11        2.405906E-01        5.610000E+00
  19        1.564643E-02        1.113465E-10        2.405906E-01        5.610000E+00
  20        1.351203E-02        1.031331E-11        2.405906E-01        5.610000E+00
  21        1.167077E-02        1.113465E-10        2.405906E-01        5.610000E+00
  22        1.008151E-02        3.084510E-11        2.405906E-01        5.610000E+00
  23        8.709293E-03        1.906342E-11        2.405906E-01        5.610000E+00
  24        7.524194E-03        1.113465E-10        2.405906E-01        5.610000E+00
  25        6.500548E-03        2.028155E-12        2.405906E-01        5.610000E+00
  26        5.616275E-03        1.113465E-10        2.405906E-01        5.610000E+00
  27        4.852350E-03        1.113465E-10        2.405906E-01        5.610000E+00
  28        4.192368E-03        1.113465E-10        2.405906E-01        5.610000E+00
  29        3.622171E-03        1.031331E-11        2.405906E-01        5.610000E+00
  30        3.129536E-03        1.906342E-11        2.405906E-01        5.610000E+00
  31        2.703909E-03        3.342215E-12        2.405906E-01        5.610000E+00
  32        2.336171E-03        1.113465E-10        2.405906E-01        5.610000E+00
  33        2.018448E-03        3.009304E-11        2.405906E-01        5.610000E+00
  34        1.743937E-03        3.009304E-11        2.405906E-01        5.610000E+00
  35        1.506761E-03        3.181189E-11        2.405906E-01        5.610000E+00
  36        1.301841E-03        3.181189E-11        2.405906E-01        5.610000E+00
  37        1.124790E-03        1.113465E-10        2.405906E-01        5.610000E+00
  38        9.718184E-04        1.906342E-11        2.405906E-01        5.610000E+00
  39        8.396510E-04        1.113465E-10        2.405906E-01        5.610000E+00
  40        7.254584E-04        1.906342E-11        2.405906E-01        5.610000E+00
  41        6.267960E-04        1.113465E-10        2.405906E-01        5.610000E+00
  42        5.415518E-04        1.906342E-11        2.405906E-01        5.610000E+00
  43        4.679007E-04        1.113465E-10        2.405906E-01        5.610000E+00
  44        4.042662E-04        1.906342E-11        2.405906E-01        5.610000E+00
  45        3.492860E-04        2.471801E-12        2.405906E-01        5.610000E+00
  46        3.017831E-04        1.113465E-10        2.405906E-01        5.610000E+00
  47        2.607406E-04        1.113465E-10        2.405906E-01        5.610000E+00
  48        2.252799E-04        1.113465E-10        2.405906E-01        5.610000E+00
  49        1.946418E-04        1.113465E-10        2.405906E-01        5.610000E+00
  50        1.681705E-04        1.031331E-11        2.405906E-01        5.610000E+00
  51        1.452993E-04        1.113465E-10        2.405906E-01        5.610000E+00
  52        1.255386E-04        1.113465E-10        2.405906E-01        5.610000E+00
  53        1.084654E-04        3.437917E-12        2.405906E-01        5.610000E+00
  54        9.371408E-05        9.752421E-12        2.405906E-01        5.610000E+00
  55        8.096897E-05        9.752421E-12        2.405906E-01        5.610000E+00
  56        6.995719E-05        3.437695E-12        2.405906E-01        5.610000E+00
  57        6.044301E-05        1.113465E-10        2.405906E-01        5.610000E+00
  58        5.222276E-05        1.113465E-10        2.405906E-01        5.610000E+00
  59        4.512046E-05        3.084510E-11        2.405906E-01        5.610000E+00
  60        3.898408E-05        1.113465E-10        2.405906E-01        5.610000E+00
  61        3.368225E-05        1.113465E-10        2.405906E-01        5.610000E+00
  62        2.910146E-05        3.084510E-11        2.405906E-01        5.610000E+00
  63        2.514366E-05        1.906342E-11        2.405906E-01        5.610000E+00
  64        2.172412E-05        1.113465E-10        2.405906E-01        5.610000E+00
  65        1.876964E-05        2.290701E-11        2.405906E-01        5.610000E+00
  66        1.621697E-05        3.084510E-11        2.405906E-01        5.610000E+00
  67        1.401146E-05        3.084510E-11        2.405906E-01        5.610000E+00
  68        1.210590E-05        3.084510E-11        2.405906E-01        5.610000E+00
  69        1.045950E-05        9.000578E-12        2.405906E-01        5.610000E+00
  70        9.037009E-06        1.113465E-10        2.405906E-01        5.610000E+00
  71        7.807976E-06        3.084510E-11        2.405906E-01        5.610000E+00
  72        6.746091E-06        1.906342E-11        2.405906E-01        5.610000E+00
  73        5.828623E-06        3.762501E-11        2.405906E-01        5.610000E+00
  74        5.035930E-06        9.561241E-12        2.405906E-01        5.610000E+00
  75        4.351044E-06        1.102842E-10        2.405906E-01        5.610000E+00
  76        3.759302E-06        3.533174E-12        2.405906E-01        5.610000E+00
  77        3.248037E-06        1.113465E-10        2.405906E-01        5.610000E+00
  78        2.806304E-06        1.113465E-10        2.405906E-01        5.610000E+00
  79        2.424646E-06        3.009304E-11        2.405906E-01        5.610000E+00
  80        2.094895E-06        1.102842E-10        2.405906E-01        5.610000E+00
  81        1.809989E-06        1.113465E-10        2.405906E-01        5.610000E+00
  82        1.563830E-06        1.113465E-10        2.405906E-01        5.610000E+00
  83        1.351149E-06        1.113465E-10        2.405906E-01        5.610000E+00
  84        1.167393E-06        1.113465E-10        2.405906E-01        5.610000E+00
  85        1.008628E-06        1.113465E-10        2.405906E-01        5.610000E+00
  86        8.714543E-07        1.906342E-11        2.405906E-01        5.610000E+00
  87        7.529366E-07        4.810596E-12        2.405906E-01        5.610000E+00
  88        6.505372E-07        1.906342E-11        2.405906E-01        5.610000E+00
  89        5.620641E-07        3.009304E-11        2.405906E-01        5.610000E+00
  90        4.856234E-07        1.113465E-10        2.405906E-01        5.610000E+00
  91        4.195786E-07        3.438139E-12        2.405906E-01        5.610000E+00
  92        3.625159E-07        0.000000E+00        2.405906E-01        5.610000E+00
  93        3.132138E-07        5.156764E-12        2.405906E-01        5.610000E+00
  94        2.706167E-07        1.113465E-10        2.405906E-01        5.610000E+00
  95        2.338128E-07        1.906342E-11        2.405906E-01        5.610000E+00
  96        2.020143E-07        3.437695E-12        2.405906E-01        5.610000E+00
  97        1.745403E-07        1.113465E-10        2.405906E-01        5.610000E+00
  98        1.508029E-07        1.113465E-10        2.405906E-01        5.610000E+00
  99        1.302937E-07        1.113465E-10        2.405906E-01        5.610000E+00
 100        1.125737E-07        2.781331E-12        2.405906E-01        5.610000E+00
 101        9.726375E-08        3.748113E-12        2.405906E-01        5.610000E+00
 102        8.403589E-08        1.113465E-10        2.405906E-01        5.610000E+00
 103        7.260701E-08        1.113465E-10        2.405906E-01        5.610000E+00
 104        6.273245E-08        1.102842E-10        2.405906E-01        5.610000E+00
 105        5.420083E-08        1.102842E-10        2.405906E-01        5.610000E+00
 106        4.682954E-08        1.113465E-10        2.405906E-01        5.610000E+00
 107        4.046069E-08        1.113465E-10        2.405906E-01        5.610000E+00
 108        3.495808E-08        9.752421E-12        2.405906E-01        5.610000E+00
 109        3.020375E-08        1.102842E-10        2.405906E-01        5.610000E+00
 110        2.609607E-08        1.102842E-10        2.405906E-01        5.610000E+00
 111        2.254700E-08        1.102842E-10        2.405906E-01        5.610000E+00
 112        1.948064E-08        1.062261E-12        2.405906E-01        5.610000E+00
 113        1.683128E-08        5.606626E-13        2.405906E-01        5.610000E+00
 114        1.454220E-08        1.113465E-10        2.405906E-01        5.610000E+00
 115        1.256450E-08        1.062483E-12        2.405906E-01        5.610000E+00
 116        1.085573E-08        3.437917E-12        2.405906E-01        5.610000E+00
 117        9.379335E-09        1.113465E-10        2.405906E-01        5.610000E+00
 minimum saving policy for unconstrained firm (W-type)
iter                dist               bwmin               bwmax               bkmin               bkmax
========================================================================================================
   1        5.019852E+00       -4.539542E+00        5.019852E+00       -9.079083E+01        8.366419E-01
   2        4.087606E+00       -4.473302E+00        2.438283E+00       -8.946603E+01        4.168919E-01
   3        6.961473E-01       -4.473302E+00        2.381685E+00       -8.946603E+01        3.969475E-01
   4        1.427154E-01       -4.473302E+00        2.524400E+00       -8.946603E+01        4.207334E-01
   5        1.370068E-01       -4.473302E+00        2.518167E+00       -8.946603E+01        4.196945E-01
   6        1.315265E-01       -4.473302E+00        2.649694E+00       -8.946603E+01        4.416156E-01
   7        1.262655E-01       -4.473302E+00        2.643949E+00       -8.946603E+01        4.406582E-01
   8        1.212149E-01       -4.473302E+00        2.765164E+00       -8.946603E+01        4.608607E-01
   9        1.163663E-01       -4.473302E+00        2.759870E+00       -8.946603E+01        4.599784E-01
  10        1.117116E-01       -4.473302E+00        2.871582E+00       -8.946603E+01        4.785970E-01
  11        1.072431E-01       -4.473302E+00        2.866703E+00       -8.946603E+01        4.777838E-01
  12        1.029534E-01       -4.473302E+00        2.969656E+00       -8.946603E+01        4.949427E-01
  13        9.883529E-02       -4.473302E+00        2.965160E+00       -8.946603E+01        4.941933E-01
  14        9.488187E-02       -4.473302E+00        3.060042E+00       -8.946603E+01        5.100069E-01
  15        9.108660E-02       -4.473302E+00        3.055898E+00       -8.946603E+01        5.093163E-01
  16        5.584321E-02       -4.473302E+00        3.111741E+00       -8.946603E+01        5.186235E-01
  17        5.360948E-02       -4.473302E+00        3.111741E+00       -8.946603E+01        5.186235E-01
  18        0.000000E+00       -4.473302E+00        3.111741E+00       -8.946603E+01        5.186235E-01
 value function iteration: V-type (constrained)
iter               distv             distgvk             distgvb                kmin                kmax               bkmin               bkmax
================================================================================================================================================
   1        4.887618E+00        5.610000E+00        6.506901E+00        5.000000E-02        5.610000E+00       -2.549986E+01        1.316175E+00
   2        8.298149E-01        5.417057E+00        5.381790E+00        5.000000E-02        5.610000E+00       -2.549986E+01        1.316175E+00
   3        2.432420E-01        5.759409E+00        5.738218E+00        5.000000E-02        6.000000E+00       -2.549986E+01        1.316175E+00
   4        2.404702E-01        5.455656E+00        5.455243E+00        5.040915E-02        6.000000E+00       -2.549986E+01        1.316175E+00
   5        2.336753E-01        5.467568E+00        5.469416E+00        5.040915E-02        6.000000E+00       -2.549986E+01        1.316175E+00
   6        2.145074E-01        4.580130E+00        4.582839E+00        5.040915E-02        5.994044E+00       -2.549986E+01        1.316175E+00
   7        2.280430E-01        4.609910E+00        4.581468E+00        5.040915E-02        6.000000E+00       -2.549986E+01        1.316175E+00
   8        2.330057E-01        5.026827E+00        5.002930E+00        5.040915E-02        6.000000E+00       -2.549986E+01        1.316175E+00
   9        2.346288E-01        5.026827E+00        5.011490E+00        5.040915E-02        5.976176E+00       -2.549986E+01        1.316175E+00
  10        2.352812E-01        4.997047E+00        4.980870E+00        5.040915E-02        5.940440E+00       -2.549986E+01        1.316175E+00
  11        2.354440E-01        4.967267E+00        4.950488E+00        5.040915E-02        5.934484E+00       -2.549986E+01        1.316175E+00
  12        1.241614E-01        2.900180E+00        2.915798E+00        5.040915E-02        5.982132E+00       -2.549986E+01        1.316175E+00
  13        1.876117E-01        4.949399E+00        4.925554E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  14        1.848431E-01        4.949399E+00        4.932212E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  15        1.214456E-01        2.899322E+00        2.914929E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  16        3.316533E-02        2.221447E+00        2.206984E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  17        2.104234E-02        1.311048E+00        1.302512E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  18        6.512046E-03        2.918605E-01        2.899604E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  19        9.858379E-02        1.557648E+00        1.547507E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  20        3.605915E-03        1.780831E+00        1.769237E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  21        2.106347E-03        1.047413E+00        1.047326E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  22        6.503727E-03        2.267260E-01        2.252499E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  23        2.838643E-03        2.220875E+00        2.206416E+00        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  24        2.092571E-03        1.246809E-01        1.238692E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  25        2.098114E-03        1.246838E-01        1.238721E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  26        2.094366E-03        1.246838E-01        1.238721E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  27        2.096898E-03        1.246851E-01        1.238734E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
  28        2.095197E-03        1.246851E-01        1.238734E-01        5.040915E-02        5.928529E+00       -2.549986E+01        1.316175E+00
